CLAC1_NM,CLAC2_NM,CLAC3_NM,PD_BRA_NM,PD_BUY_AM,PD_BUY_CT,PD_SALES,F_10,F_20,F_30,F_40,F_50,F_60,F_70,F_80,M_10,M_20,M_30,M_40,M_50,M_60,M_70,M_80,NOT_SIGNED,Desktop,Mobile,Busan,Chungbuk,Chungnam,Daegu,Daejeon,Gangwon,Gwangju,Gyeonggi,Gyeongbu,Gyeongnam,Incheon,Jeju,Jeonbuk,Jeonnam,Seoul,Ulsan
화장품/뷰티케어,스킨케어,에멀젼/로션,설화수,76531,49,3750019,0.0,0.0,13.0,13.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,34.0,3.0,0.0,1.0,0.0,3.0,1.0,2.0,7.0,1.0,1.0,3.0,0.0,2.0,3.0,21.0,1.0
화장품/뷰티케어,스킨케어,에멀젼/로션,슈에무라,83450,20,1669000,0.0,2.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0,0.0
화장품/뷰티케어,스킨케어,에멀젼/로션,시세이도,61391,23,1411993,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,19.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0
화장품/뷰티케어,스킨케어,에멀젼/로션,시슬리,225904,52,11747008,0.0,1.0,18.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,18.0,34.0,5.0,2.0,0.0,2.0,1.0,1.0,0.0,5.0,4.0,5.0,2.0,0.0,1.0,2.0,21.0,1.0
화장품/뷰티케어,스킨케어,에멀젼/로션,쌍빠,44000,1,44000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
화장품/뷰티케어,스킨케어,에멀젼/로션,아모레퍼시픽,92500,4,370000,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
화장품/뷰티케어,스킨케어,에멀젼/로션,아베다,76947,114,8771958,0.0,6.0,32.0,25.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,4.0,0.0,0.0,0.0,31.0,23.0,45.5,16.0,0.0,2.0,1.0,2.0,0.0,4.0,29.0,4.0,7.0,1.0,0.0,5.0,1.0,42.0,0.0
화장품/뷰티케어,스킨케어,에멀젼/로션,아이소이,33690,125,4211250,0.0,8.0,38.0,44.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,20.0,19.0,50.5,24.0,0.0,6.0,4.0,1.0,1.0,3.0,19.0,4.0,9.0,5.0,0.0,3.0,1.0,33.0,7.0
화장품/뷰티케어,스킨케어,에멀젼/로션,안나수이,35000,3,105000,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
화장품/뷰티케어,스킨케어,에멀젼/로션,에르바리오토스카노,37000,4,148000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
화장품/뷰티케어,스킨케어,에멀젼/로션,에스쁘아,25000,2,50000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
화장품/뷰티케어,스킨케어,에멀젼/로션,에스티로더,95787,96,9195552,0.0,3.0,20.0,33.0,10.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,19.0,75.0,14.0,0.0,7.0,6.0,3.0,1.0,0.0,15.0,2.0,5.0,1.0,0.0,0.0,1.0,35.0,4.0
화장품/뷰티케어,스킨케어,에멀젼/로션,에어린,69000,1,69000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
화장품/뷰티케어,스킨케어,에멀젼/로션,엘리자베스아덴,53000,2,106000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
화장품/뷰티케어,스킨케어,에멀젼/로션,오리진스,77222,10,772220,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
화장품/뷰티케어,스킨케어,에멀젼/로션,오휘,45389,96,4357344,0.0,0.0,30.0,35.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,21.0,20.0,75.0,13.0,0.0,5.0,3.0,2.0,0.0,4.0,26.0,4.0,3.0,4.0,0.0,1.0,0.0,29.0,1.0
화장품/뷰티케어,스킨케어,에멀젼/로션,이솝,77000,6,462000,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
화장품/뷰티케어,스킨케어,에멀젼/로션,입생로랑,93049,46,4280254,0.0,1.0,11.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,32.0,3.0,0.0,1.0,3.0,2.0,1.0,1.0,10.0,1.0,0.0,3.0,0.0,1.0,0.0,14.0,1.0
화장품/뷰티케어,스킨케어,에멀젼/로션,조르지오아르마니,80000,4,320000,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
화장품/뷰티케어,스킨케어,에멀젼/로션,크리니크,51600,189,9752400,0.0,20.0,56.0,27.0,7.0,0.0,2.0,0.0,1.0,1.0,5.0,8.0,1.0,0.0,0.0,0.0,52.0,46.0,134.0,14.0,5.0,4.0,5.0,2.0,3.0,3.0,38.0,9.0,7.0,9.0,0.0,4.0,3.0,73.0,1.0
화장품/뷰티케어,스킨케어,에멀젼/로션,클라란스,54282,91,4939662,0.0,5.0,32.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,16.0,69.0,3.0,1.0,1.0,5.0,0.0,3.0,2.0,13.0,4.0,4.0,2.0,1.0,2.0,1.0,42.0,1.0
화장품/뷰티케어,스킨케어,에멀젼/로션,키엘,52156,553,28842268,0.0,34.0,135.0,158.0,21.0,1.0,0.0,0.0,0.0,5.0,20.0,19.0,4.0,0.0,0.0,0.0,147.0,137.0,203.5,47.0,11.0,10.0,21.0,16.0,4.0,9.0,107.0,25.0,34.0,18.0,3.0,8.0,3.0,217.0,11.0
화장품/뷰티케어,스킨케어,에멀젼/로션,트란시노,51188,5,255940,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
화장품/뷰티케어,스킨케어,에멀젼/로션,프레쉬,68385,15,1025775,0.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
화장품/뷰티케어,스킨케어,에멀젼/로션,프리메라,30000,50,1500000,0.0,1.0,27.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,37.0,5.0,0.0,1.0,4.0,2.0,4.0,0.0,4.0,0.0,4.0,1.0,0.0,1.0,0.0,14.0,0.0
화장품/뷰티케어,스킨케어,에멀젼/로션,헤라,52541,124,6515084,0.0,10.0,36.0,35.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,32.0,30.0,46.0,13.0,2.0,4.0,7.0,3.0,4.0,2.0,18.0,2.0,6.0,4.0,1.0,6.0,1.0,49.0,0.0
화장품/뷰티케어,스킨케어,에멀젼/로션,후,70184,38,2666992,0.0,2.0,12.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,34.0,8.0,0.0,0.0,5.0,1.0,1.0,2.0,5.0,2.0,0.0,2.0,1.0,0.0,1.0,10.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,SK-II,183722,293,53830546,0.0,16.0,87.0,93.0,7.0,1.0,0.0,0.0,1.0,2.0,6.0,9.0,0.0,1.0,0.0,0.0,68.0,40.0,125.5,54.0,3.0,7.0,12.0,2.0,9.0,2.0,39.0,4.0,5.0,18.0,1.0,8.0,11.0,111.0,5.0
화장품/뷰티케어,스킨케어,에센스/세럼,VDL,25188,21,528948,0.0,1.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0
화장품/뷰티케어,스킨케어,에센스/세럼,VT코스메틱,19514,7,136598,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,겔랑,163464,61,9971304,0.0,10.0,12.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,11.0,45.0,3.0,0.0,0.0,0.0,4.0,1.0,1.0,9.0,2.0,1.0,5.0,1.0,0.0,0.0,29.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,꼬달리,68792,703,48360776,0.0,46.0,283.0,157.0,30.0,3.0,0.0,0.0,1.0,1.0,8.0,10.0,1.0,2.0,1.0,0.0,120.0,113.0,275.0,51.0,3.0,7.0,47.0,11.0,14.0,13.0,108.0,25.0,24.0,22.0,6.0,10.0,10.0,300.0,12.0
화장품/뷰티케어,스킨케어,에센스/세럼,끌레드뽀보떼,200667,12,2408004,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
화장품/뷰티케어,스킨케어,에센스/세럼,닥터자르트,41823,511,21371553,1.0,59.0,146.0,139.0,12.0,3.0,0.0,0.0,0.0,3.0,7.0,5.0,1.0,0.0,0.0,0.0,92.0,70.0,199.0,42.0,7.0,11.0,27.0,7.0,6.0,1.0,67.0,20.0,25.0,16.0,2.0,9.0,14.0,205.0,9.0
화장품/뷰티케어,스킨케어,에센스/세럼,달팡,98746,76,7504696,0.0,3.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,22.0,21.0,38.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0,3.0,2.0,0.0,3.0,1.0,3.0,22.0,4.0
화장품/뷰티케어,스킨케어,에센스/세럼,더사가오브수,130000,6,780000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,데코르테,95756,121,11586476,0.0,5.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,1.0,0.0,0.0,39.0,13.0,69.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,21.0,3.0,2.0,4.0,0.0,0.0,0.0,44.0,1.0
화장품/뷰티케어,스킨케어,에센스/세럼,델라롬,94600,1,94600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,디올,158023,88,13906024,0.0,8.0,30.0,23.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,18.0,69.0,4.0,0.0,1.0,2.0,0.0,6.0,4.0,19.0,3.0,4.0,5.0,1.0,2.0,0.0,33.0,3.0
화장품/뷰티케어,스킨케어,에센스/세럼,라메르,360476,21,7569996,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,14.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,라프레리,605000,10,6050000,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,랑콤,139622,135,18848970,1.0,10.0,41.0,38.0,9.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,26.0,24.0,55.5,12.0,4.0,3.0,8.0,0.0,4.0,3.0,23.0,4.0,11.0,1.0,2.0,1.0,1.0,57.0,1.0
화장품/뷰티케어,스킨케어,에센스/세럼,로라메르시에,94000,6,564000,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,록시땅,72862,66,4808892,0.0,5.0,26.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,56.0,5.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,36.0,3.0
화장품/뷰티케어,스킨케어,에센스/세럼,리리코스,104661,59,6174999,0.0,1.0,15.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,17.0,42.0,4.0,3.0,1.0,2.0,0.0,0.0,4.0,5.0,4.0,1.0,0.0,0.0,5.0,3.0,27.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,리엔케이,101750,8,814000,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
화장품/뷰티케어,스킨케어,에센스/세럼,맥스클리닉,78333,3,234999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,메이크업포에버,52000,15,780000,0.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,6.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,미키모토코스메틱,290000,1,290000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,바닐라코,24017,30,720510,0.0,3.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,21.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0
화장품/뷰티케어,스킨케어,에센스/세럼,바비브라운,90395,197,17807815,0.0,20.0,91.0,39.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35.0,25.0,85.0,25.0,4.0,3.0,5.0,3.0,1.0,1.0,21.0,1.0,15.0,5.0,4.0,1.0,3.0,101.0,2.0
화장품/뷰티케어,스킨케어,에센스/세럼,베네피트,60000,8,480000,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,비디비치,78000,1,78000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,비오템,49014,383,18772362,0.0,31.0,114.0,83.0,13.0,2.0,0.0,0.0,0.0,4.0,15.0,15.0,4.0,0.0,0.0,0.0,77.0,74.0,142.0,44.0,5.0,3.0,25.0,12.0,8.0,7.0,38.0,12.0,23.0,21.0,8.0,16.0,1.0,128.0,7.0
화장품/뷰티케어,스킨케어,에센스/세럼,빌리프,44735,1416,63344760,2.0,162.0,542.0,290.0,26.0,4.0,1.0,0.0,0.0,15.0,31.0,28.0,6.0,0.0,2.0,0.0,276.0,260.0,562.5,144.0,25.0,37.0,72.0,33.0,24.0,15.0,247.0,44.0,58.0,34.0,5.0,51.0,31.0,545.0,20.0
화장품/뷰티케어,스킨케어,에센스/세럼,산심,150000,1,150000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,샤넬,160515,174,27929610,0.0,1.0,48.0,46.0,4.0,0.0,0.0,0.0,0.0,10.0,1.0,8.0,0.0,0.0,0.0,0.0,51.0,49.0,60.0,18.0,2.0,5.0,9.0,6.0,3.0,5.0,20.0,9.0,9.0,6.0,1.0,1.0,2.0,71.0,2.0
화장품/뷰티케어,스킨케어,에센스/세럼,설화수,125000,107,13375000,2.0,7.0,26.0,26.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,30.0,27.0,38.0,5.0,0.0,5.0,3.0,2.0,2.0,1.0,23.0,1.0,7.0,1.0,1.0,3.0,4.0,39.0,6.0
화장품/뷰티케어,스킨케어,에센스/세럼,쇼,51914,23,1194022,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,18.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,숨37˚,89006,165,14685990,0.0,16.0,68.0,33.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,35.0,34.0,65.5,13.0,6.0,3.0,10.0,2.0,4.0,3.0,30.0,7.0,3.0,5.0,3.0,6.0,3.0,65.0,2.0
화장품/뷰티케어,스킨케어,에센스/세럼,슈에무라,130000,7,910000,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,시세이도,109808,26,2855008,0.0,1.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,23.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,13.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,시슬리,263239,89,23428271,0.0,1.0,33.0,18.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,27.0,29.5,8.0,2.0,1.0,1.0,0.0,0.0,3.0,8.0,3.0,9.0,3.0,0.0,3.0,4.0,38.0,3.0
화장품/뷰티케어,스킨케어,에센스/세럼,쌍빠,29000,1,29000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,씨앤피알엑스,96722,109,10542698,0.0,13.0,44.0,18.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,25.0,11.0,97.0,17.0,2.0,1.0,7.0,0.0,1.0,0.0,11.0,2.0,4.0,5.0,0.0,0.0,1.0,57.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,아모레퍼시픽,165000,6,990000,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,아베다,80000,9,720000,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,아이뽀,52000,1,52000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,아이소이,59172,1414,83669208,0.0,157.0,501.0,361.0,40.0,6.0,0.0,0.0,3.0,8.0,22.0,26.0,8.0,1.0,1.0,0.0,215.0,190.0,579.5,144.0,26.0,27.0,51.0,35.0,25.0,19.0,235.0,43.0,47.0,55.0,8.0,40.0,24.0,538.0,32.0
화장품/뷰티케어,스킨케어,에센스/세럼,안나수이,65533,15,982995,0.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,13.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
화장품/뷰티케어,스킨케어,에센스/세럼,에스쁘아,23762,21,499002,0.0,6.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,19.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,에스티로더,144126,514,74080764,0.0,34.0,172.0,116.0,26.0,9.0,0.0,0.0,0.0,1.0,16.0,5.0,1.0,0.0,0.0,0.0,119.0,118.0,190.5,48.0,3.0,22.0,23.0,14.0,9.0,4.0,85.0,10.0,37.0,9.0,4.0,14.0,12.0,195.0,10.0
화장품/뷰티케어,스킨케어,에센스/세럼,에어린,75000,1,75000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,엘리자베스아덴,87425,385,33658625,0.0,45.0,113.0,106.0,34.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,68.0,51.0,323.0,41.0,2.0,7.0,10.0,11.0,3.0,14.0,67.0,3.0,12.0,14.0,8.0,2.0,1.0,175.0,4.0
화장품/뷰티케어,스킨케어,에센스/세럼,오리진스,49941,159,7940619,0.0,12.0,51.0,31.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,32.0,30.0,106.0,11.0,1.0,1.0,2.0,2.0,1.0,3.0,27.0,1.0,2.0,13.0,0.0,2.0,1.0,69.0,0.0
화장품/뷰티케어,스킨케어,에센스/세럼,오휘,85124,116,9874384,0.0,1.0,34.0,40.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,23.0,23.0,90.0,14.0,2.0,5.0,3.0,3.0,3.0,2.0,18.0,6.0,5.0,2.0,0.0,2.0,1.0,43.0,4.0
