LABEL,CLAC1_NM,CLAC2_NM,PD_BUY_AM,PD_BUY_CT,PD_SALES,BRA_SC,CLAC3_SC,F_10,F_20,F_30,F_40,F_50,F_60,F_70,F_80,M_10,M_20,M_30,M_40,M_50,M_60,M_70,M_80,NOT_SIGNED,Desktop,Mobile,Busan,Chungbuk,Chungnam,Daegu,Daejeon,Gangwon,Gwangju,Gyeonggi,Gyeongbu,Gyeongnam,Incheon,Jeju,Jeonbuk,Jeonnam,Seoul,Ulsan
바비브라운_마스카라,화장품/뷰티케어,메이크업,35593,184,6549112,-0.2915774303488559,-0.29314775723102865,0.0,15.0,76.0,41.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,36.0,32.0,72.5,25.0,1.0,5.0,9.0,2.0,3.0,4.0,19.0,3.0,1.0,5.0,3.0,3.0,4.0,89.0,1.0
에스티로더_마스카라,화장품/뷰티케어,메이크업,42407,267,11322669,-0.22648877540759366,-0.29314775723102865,0.0,27.0,77.0,85.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,48.0,46.0,103.5,37.0,2.0,5.0,14.0,5.0,7.0,7.0,34.0,4.0,13.0,1.0,2.0,5.0,4.0,111.0,2.0
크리니크_마스카라,화장품/뷰티케어,메이크업,32489,412,13385468,-0.2915774303488559,-0.29314775723102865,1.0,58.0,160.0,85.0,11.0,1.0,0.0,0.0,0.0,3.0,6.0,4.0,1.0,0.0,0.0,0.0,69.0,64.0,167.5,53.0,11.0,9.0,13.0,9.0,9.0,7.0,59.0,10.0,15.0,15.0,7.0,16.0,5.0,157.0,4.0
클라란스_마스카라,화장품/뷰티케어,메이크업,31111,42,1306662,-0.2915774303488559,-0.29314775723102865,0.0,3.0,15.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,34.0,9.0,0.0,1.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,0.0
투쿨포스쿨_마스카라,화장품/뷰티케어,메이크업,14800,5,74000,-0.2915774303488559,-0.29314775723102865,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
헤라_마스카라,화장품/뷰티케어,메이크업,35000,14,490000,-0.2915774303488559,-0.29314775723102865,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
제이에스티나_마스카라,화장품/뷰티케어,메이크업,18000,3,54000,3.4183672844404467,-0.29314775723102865,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
샤넬_마스카라,화장품/뷰티케어,메이크업,44000,125,5500000,-0.2915774303488559,-0.29314775723102865,1.0,7.0,36.0,31.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,33.0,28.0,48.0,15.0,17.0,3.0,3.0,3.0,1.0,1.0,14.0,5.0,3.0,1.0,2.0,7.0,2.0,46.0,1.0
시세이도_마스카라,화장품/뷰티케어,메이크업,38333,9,344997,-0.2915774303488559,-0.29314775723102865,0.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0
안나수이_마스카라,화장품/뷰티케어,메이크업,33963,28,950964,-0.2915774303488559,-0.29314775723102865,0.0,1.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,24.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,3.0
베네피트_마스카라,화장품/뷰티케어,메이크업,33399,200,6679800,-0.2915774303488559,-0.29314775723102865,0.0,57.0,61.0,39.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,29.0,21.0,177.0,13.0,4.0,0.0,7.0,2.0,1.0,1.0,32.0,6.0,5.0,12.0,0.0,4.0,3.0,105.0,3.0
비디비치_마스카라,화장품/뷰티케어,메이크업,29750,2,59500,-0.2915774303488559,-0.29314775723102865,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
조르지오아르마니_마스카라,화장품/뷰티케어,메이크업,45000,10,450000,-0.2915774303488559,-0.29314775723102865,0.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
VDL_마스카라,화장품/뷰티케어,메이크업,15840,225,3564000,-0.2915774303488559,-0.29314775723102865,3.0,36.0,104.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,27.0,26.0,189.0,16.0,5.0,6.0,14.0,0.0,2.0,5.0,42.0,5.0,6.0,6.0,1.0,9.0,3.0,91.0,4.0
겔랑_마스카라,화장품/뷰티케어,메이크업,45857,7,320999,-0.2915774303488559,-0.29314775723102865,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
끌레드뽀보떼_마스카라,화장품/뷰티케어,메이크업,58000,4,232000,-0.2915774303488559,-0.29314775723102865,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
로라메르시에_마스카라,화장품/뷰티케어,메이크업,38000,16,608000,-0.2915774303488559,-0.29314775723102865,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0
메이크업포에버_마스카라,화장품/뷰티케어,메이크업,36450,40,1458000,-0.2915774303488559,-0.29314775723102865,0.0,4.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,32.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,1.0,0.0,1.0,2.0,22.0,1.0
세르주루텐_마스카라,화장품/뷰티케어,메이크업,68000,8,544000,-0.2915774303488559,-0.29314775723102865,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
슈에무라_마스카라,화장품/뷰티케어,메이크업,36797,76,2796572,-0.2915774303488559,-0.29314775723102865,1.0,15.0,30.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,35.0,12.0,1.0,0.0,4.0,0.0,0.0,1.0,11.0,1.0,1.0,1.0,0.0,3.0,3.0,34.0,2.0
스틸라_마스카라,화장품/뷰티케어,메이크업,29000,2,58000,-0.2915774303488559,-0.29314775723102865,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
어딕션_마스카라,화장품/뷰티케어,메이크업,38000,3,114000,-0.2915774303488559,-0.29314775723102865,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
어반디케이_마스카라,화장품/뷰티케어,메이크업,28944,36,1041984,-0.2915774303488559,-0.29314775723102865,0.0,8.0,10.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,31.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,2.0
에스쁘아_마스카라,화장품/뷰티케어,메이크업,18700,2,37400,-0.2915774303488559,-0.29314775723102865,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
엘리자베스아덴_마스카라,화장품/뷰티케어,메이크업,15782,12,189384,-0.2915774303488559,-0.29314775723102865,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.5,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0
폴앤조_마스카라,화장품/뷰티케어,메이크업,43000,1,43000,-0.2915774303488559,-0.29314775723102865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
라비오뜨_마스카라,화장품/뷰티케어,메이크업,12000,2,24000,-0.2915774303488559,-0.29314775723102865,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
보브_아이라이너,화장품/뷰티케어,메이크업,12067,6,72402,-0.036395688667373936,-0.29314775723102865,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
시슬리_아이라이너,화장품/뷰티케어,메이크업,53600,20,1072000,1.1274611488117428,-0.29314775723102865,0.0,1.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,17.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0
입생로랑_아이라이너,화장품/뷰티케어,메이크업,42900,22,943800,-0.2915774303488559,-0.29314775723102865,0.0,3.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,17.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0
데코르테_아이라이너,화장품/뷰티케어,메이크업,41615,13,540995,-0.2915774303488559,-0.29314775723102865,0.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
디올_아이라이너,화장품/뷰티케어,메이크업,48263,344,16602472,-0.12826518880505675,-0.29314775723102865,0.0,26.0,95.0,134.0,8.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,65.0,59.0,139.5,32.0,1.0,6.0,16.0,5.0,6.0,12.0,50.0,17.0,16.0,5.0,1.0,9.0,8.0,144.0,10.0
리엔케이_아이라이너,화장품/뷰티케어,메이크업,25000,2,50000,-0.2915774303488559,-0.29314775723102865,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
바닐라코_아이라이너,화장품/뷰티케어,메이크업,11726,69,809094,-0.2915774303488559,-0.29314775723102865,0.0,3.0,14.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,40.0,9.0,1.0,1.0,5.0,4.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,2.0,0.0,23.0,0.0
바비브라운_아이라이너,화장품/뷰티케어,메이크업,37922,619,23473718,-0.2915774303488559,-0.29314775723102865,0.0,65.0,200.0,159.0,6.0,1.0,0.0,0.0,0.0,1.0,13.0,6.0,1.0,0.0,0.0,0.0,135.0,122.0,232.5,70.0,6.0,16.0,22.0,17.0,8.0,10.0,75.0,12.0,27.0,15.0,3.0,17.0,16.0,268.0,5.0
에스티로더_아이라이너,화장품/뷰티케어,메이크업,34794,106,3688164,-0.22648877540759366,-0.29314775723102865,0.0,6.0,37.0,18.0,7.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,25.0,25.0,77.0,16.0,2.0,6.0,5.0,2.0,2.0,1.0,10.0,0.0,8.0,4.0,1.0,2.0,1.0,41.0,1.0
오휘_아이라이너,화장품/뷰티케어,메이크업,24000,10,240000,-0.2915774303488559,-0.29314775723102865,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0
크리니크_아이라이너,화장품/뷰티케어,메이크업,24442,248,6061616,-0.2915774303488559,-0.29314775723102865,0.0,11.0,85.0,56.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,58.0,55.0,162.0,25.0,1.0,5.0,6.0,9.0,1.0,1.0,29.0,14.0,16.0,15.0,2.0,5.0,6.0,79.0,3.0
클라란스_아이라이너,화장품/뷰티케어,메이크업,36000,2,72000,-0.2915774303488559,-0.29314775723102865,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
투쿨포스쿨_아이라이너,화장품/뷰티케어,메이크업,12643,7,88501,-0.2915774303488559,-0.29314775723102865,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
제이에스티나_아이라이너,화장품/뷰티케어,메이크업,14000,4,56000,3.4183672844404467,-0.29314775723102865,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
샤넬_아이라이너,화장품/뷰티케어,메이크업,37467,180,6744060,-0.2915774303488559,-0.29314775723102865,0.0,10.0,68.0,40.0,13.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,27.0,27.0,138.0,19.0,7.0,7.0,2.0,3.0,3.0,6.0,26.0,3.0,1.0,3.0,1.0,3.0,3.0,77.0,1.0
시세이도_아이라이너,화장품/뷰티케어,메이크업,34794,45,1565730,-0.2915774303488559,-0.29314775723102865,0.0,3.0,7.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,27.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,19.0,0.0
안나수이_아이라이너,화장품/뷰티케어,메이크업,19387,65,1260155,-0.2915774303488559,-0.29314775723102865,0.0,3.0,19.0,26.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,27.0,9.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,4.0,3.0,3.0,0.0,0.0,4.0,23.0,0.0
베네피트_아이라이너,화장품/뷰티케어,메이크업,33000,8,264000,-0.2915774303488559,-0.29314775723102865,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0
VT코스메틱_아이라이너,화장품/뷰티케어,메이크업,7500,5,37500,-0.2915774303488559,-0.29314775723102865,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
비디비치_아이라이너,화장품/뷰티케어,메이크업,28867,6,173202,-0.2915774303488559,-0.29314775723102865,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
조르지오아르마니_아이라이너,화장품/뷰티케어,메이크업,39348,25,983700,-0.2915774303488559,-0.29314775723102865,0.0,0.0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,21.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,0.0
VDL_아이라이너,화장품/뷰티케어,메이크업,15690,30,470700,-0.2915774303488559,-0.29314775723102865,0.0,3.0,3.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,7.0,22.0,4.0,0.0,3.0,1.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,11.0,0.0
겔랑_아이라이너,화장품/뷰티케어,메이크업,54286,21,1140006,-0.2915774303488559,-0.29314775723102865,0.0,3.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,18.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
끌레드뽀보떼_아이라이너,화장품/뷰티케어,메이크업,58400,10,584000,-0.2915774303488559,-0.29314775723102865,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0
로라메르시에_아이라이너,화장품/뷰티케어,메이크업,35000,11,385000,-0.2915774303488559,-0.29314775723102865,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
메이크업포에버_아이라이너,화장품/뷰티케어,메이크업,30905,999,30874095,-0.2915774303488559,-0.29314775723102865,4.0,106.0,375.0,213.0,30.0,3.0,0.0,0.0,0.0,3.0,7.0,17.0,5.0,1.0,0.0,0.0,163.0,146.0,390.5,99.0,11.0,10.0,43.0,29.0,18.0,19.0,143.0,24.0,26.0,28.0,12.0,27.0,7.0,417.0,14.0
부르조아_아이라이너,화장품/뷰티케어,메이크업,19000,6,114000,-0.2915774303488559,-0.29314775723102865,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
슈에무라_아이라이너,화장품/뷰티케어,메이크업,31421,371,11657191,-0.2915774303488559,-0.29314775723102865,0.0,42.0,144.0,75.0,15.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,56.0,43.0,299.0,29.0,9.0,2.0,11.0,2.0,11.0,4.0,46.0,9.0,14.0,8.0,1.0,10.0,5.0,177.0,4.0
스틸라_아이라이너,화장품/뷰티케어,메이크업,20509,124,2543116,-0.2915774303488559,-0.29314775723102865,1.0,11.0,41.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,15.0,101.0,11.0,4.0,1.0,1.0,6.0,4.0,3.0,22.0,5.0,4.0,8.0,1.0,1.0,1.0,43.0,1.0
시에로코스메틱_아이라이너,화장품/뷰티케어,메이크업,19000,1,19000,-0.2915774303488559,-0.29314775723102865,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
어딕션_아이라이너,화장품/뷰티케어,메이크업,29857,14,417998,-0.2915774303488559,-0.29314775723102865,0.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0
어반디케이_아이라이너,화장품/뷰티케어,메이크업,27009,803,21688227,-0.2915774303488559,-0.29314775723102865,13.0,291.0,213.0,61.0,14.0,1.0,3.0,0.0,0.0,0.0,8.0,2.0,3.0,1.0,0.0,0.0,138.0,84.0,332.0,35.0,18.0,20.0,16.0,7.0,11.0,11.0,101.0,15.0,31.0,44.0,3.0,15.0,12.0,404.0,5.0
에스쁘아_아이라이너,화장품/뷰티케어,메이크업,13541,282,3818562,-0.2915774303488559,-0.29314775723102865,0.0,31.0,94.0,57.0,7.0,1.0,0.0,0.0,0.0,1.0,2.0,10.0,2.0,2.0,0.0,0.0,42.0,38.0,211.0,18.0,1.0,8.0,18.0,0.0,6.0,3.0,34.0,5.0,19.0,14.0,0.0,4.0,1.0,116.0,2.0
엘리자베스아덴_아이라이너,화장품/뷰티케어,메이크업,14807,14,207298,-0.2915774303488559,-0.29314775723102865,0.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
폴앤조_아이라이너,화장품/뷰티케어,메이크업,25000,1,25000,-0.2915774303488559,-0.29314775723102865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
빈폴레이디스_헤드웨어,패션잡화,모자,22500,1,22500,1.9464051389550587,-0.29314775723102865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
시슬리_헤드웨어,패션잡화,모자,92000,10,920000,1.1274611488117428,-0.29314775723102865,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
꼬달리_헤드웨어,패션잡화,모자,32000,6,192000,-0.2915774303488559,-0.29314775723102865,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
닥터자르트_헤드웨어,패션잡화,모자,31436,27,848772,-0.2915774303488559,-0.29314775723102865,0.0,3.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,21.0,5.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,1.0
달팡_헤드웨어,패션잡화,모자,80000,7,560000,-0.2915774303488559,-0.29314775723102865,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
데코르테_헤드웨어,패션잡화,모자,92000,2,184000,-0.2915774303488559,-0.29314775723102865,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
디올_헤드웨어,패션잡화,모자,123000,7,861000,-0.12826518880505675,-0.29314775723102865,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
라메르_헤드웨어,패션잡화,모자,144000,3,432000,-0.2915774303488559,-0.29314775723102865,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
